timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
48333155273,46537,5,0,9.0559082031,1.3948730469,-3.9166503906,-3.3841463415,-0.5487804878,2.2865853659,119.9976000480,-77.9984400312,-88.7982240355
48333179273,46538,5,0,9.1516113281,1.3876953125,-3.8137695313,-4.2378048780,0.7926829268,1.2195121951,119.9976000480,-77.9984400312,-88.7982240355
48333203680,46539,5,0,9.1372558594,1.2967773438,-3.7276367188,-4.2378048780,2.8048780488,-0.4878048780,119.9976000480,-77.9984400312,-88.7982240355
48333241522,46540,5,0,9.0128417969,1.1867187500,-3.6869628906,-2.0121951220,4.5426829268,-1.9207317073,117.5976480470,-76.7984640307,-86.3982720346
48333269113,46541,5,0,9.0295898438,1.1269042969,-3.6271484375,1.8292682927,4.9390243902,-2.2256097561,117.5976480470,-76.7984640307,-86.3982720346
48333301562,46542,5,0,9.1300781250,1.3063476563,-3.6750000000,5.5792682927,5.3353658537,-0.5792682927,117.5976480470,-76.7984640307,-86.3982720346
48333329095,46543,5,0,9.1731445313,1.5288574219,-3.7037109375,6.0975609756,5.7012195122,0.0914634146,117.5976480470,-76.7984640307,-86.3982720346
48333361624,46544,5,0,9.1611816406,1.3589843750,-3.5410156250,2.9878048780,6.2804878049,0.4878048780,119.3976120478,-82.1983560329,-88.1982360353
48333395359,46545,5,0,9.0415527344,1.4594726563,-3.5338378906,1.4939024390,6.4329268293,2.0426829268,119.3976120478,-82.1983560329,-88.1982360353
48333427308,46546,5,0,9.1229003906,1.4187988281,-3.5075195313,-1.6158536585,5.2439024390,2.2865853659,119.3976120478,-82.1983560329,-88.1982360353
48333457952,46547,5,0,9.2209960938,1.3183105469,-3.4500976563,-4.0243902439,4.2987804878,2.1646341463,119.3976120478,-82.1983560329,-88.1982360353
48333494147,46548,5,0,9.2281738281,1.3278808594,-3.4405273438,-4.7865853659,4.2378048780,1.4024390244,115.7976840463,-82.1983560329,-80.9983800324
48333522745,46549,5,0,9.1611816406,1.2393554688,-3.4189941406,-5.1829268293,3.7804878049,-0.1829268293,115.7976840463,-82.1983560329,-80.9983800324
48333549621,46550,5,0,9.1611816406,1.2393554688,-3.4189941406,-5.1829268293,3.7804878049,-0.1829268293,115.7976840463,-82.1983560329,-80.9983800324
48333610178,46551,5,0,9.1348632813,1.2608886719,-3.4524902344,-4.1768292683,2.7439024390,-1.8597560976,115.7976840463,-82.1983560329,-80.9983800324
48333618957,46552,5,0,9.0798339844,1.3135253906,-3.4572753906,-3.1707317073,2.1646341463,-2.4695121951,116.3976720466,-82.7983440331,-82.7983440331
48333654763,46553,5,0,9.0870117188,1.4211914063,-3.5194824219,-2.3780487805,1.6768292683,-1.8902439024,116.3976720466,-82.7983440331,-82.7983440331
48333680546,46554,5,0,9.0822265625,1.5049316406,-3.5529785156,-2.9573170732,1.2804878049,-1.4634146341,116.3976720466,-82.7983440331,-82.7983440331
48333710192,46555,5,0,9.0846191406,1.4092285156,-3.5816894531,-4.1768292683,0.5792682927,-1.6158536585,116.3976720466,-82.7983440331,-82.7983440331
48333736566,46556,5,0,9.2592773438,1.2106445313,-3.5051269531,-3.7195121951,0.0304878049,-2.4085365854,116.3976720466,-79.1984160317,-89.9982000360
48333771590,46557,5,0,9.1372558594,1.1580078125,-3.4524902344,-0.3353658537,1.2500000000,-2.8963414634,116.3976720466,-79.1984160317,-89.9982000360
48333804050,46558,5,0,8.9578125000,1.2872070313,-3.6056152344,3.5060975610,2.0426829268,-1.8292682927,116.3976720466,-79.1984160317,-89.9982000360
48333834164,46559,5,0,9.0152343750,1.6078125000,-3.6008300781,4.5731707317,0.8841463415,0.5487804878,116.3976720466,-79.1984160317,-89.9982000360
48333869128,46560,5,0,8.9697753906,1.7585449219,-3.6821777344,1.2195121951,0.3658536585,2.5304878049,119.3976120478,-80.9983800324,-86.9982600348
48333898505,46561,5,0,8.9602050781,1.6437011719,-3.7084960938,-3.3841463415,-1.1585365854,1.7378048780,119.3976120478,-80.9983800324,-86.9982600348
48333932662,46562,5,0,9.1324707031,1.3135253906,-3.5960449219,-5.4878048780,-2.3170731707,0.2439024390,119.3976120478,-80.9983800324,-86.9982600348
48333957644,46563,5,0,9.1803222656,1.1508300781,-3.6032226563,-2.7439024390,-0.7317073171,-0.3048780488,119.3976120478,-80.9983800324,-86.9982600348
48333987744,46564,5,0,9.4267578125,1.2561035156,-3.4883789063,2.4390243902,1.7378048780,-0.7317073171,124.1975160497,-79.7984040319,-89.3982120358
48334039889,46565,5,0,9.3214843750,1.7106933594,-3.4620605469,5.6097560976,6.0670731707,-0.6097560976,124.1975160497,-79.7984040319,-89.3982120358
48334055267,46566,5,0,8.9625976563,1.7561523438,-3.4500976563,2.2865853659,8.3231707317,-0.3048780488,124.1975160497,-79.7984040319,-89.3982120358
48334083953,46567,5,0,8.9410644531,1.6556640625,-3.3567871094,-1.5243902439,6.5853658537,1.4329268293,124.1975160497,-79.7984040319,-89.3982120358
48334116476,46568,5,0,9.1133300781,1.5575683594,-3.3208984375,-3.3536585366,3.4451219512,1.8597560976,124.1975160497,-79.7984040319,-89.3982120358
48334142869,46569,5,0,9.1205078125,1.3254882813,-3.2730468750,-3.3841463415,1.3109756098,1.3719512195,113.9977200456,-87.5982480350,-81.5983680326
48334182187,46570,5,0,9.1276855469,1.3398437500,-3.3543945313,-0.0914634146,-0.3048780488,1.4329268293,113.9977200456,-87.5982480350,-81.5983680326
48334240246,46571,5,0,9.1755371094,1.3302734375,-3.3807128906,2.5914634146,-1.3109756098,1.4024390244,113.9977200456,-87.5982480350,-81.5983680326
48334249208,46572,5,0,9.1229003906,1.4738281250,-3.4548828125,4.5426829268,-1.4939024390,1.5243902439,113.9977200456,-87.5982480350,-81.5983680326
48334271497,46573,5,0,9.1109375000,1.4953613281,-3.4644531250,4.0243902439,-1.6158536585,1.9207317073,120.5975880482,-78.5984280314,-79.7984040319
48334303995,46574,5,0,9.0678710938,1.4235839844,-3.5194824219,2.3780487805,-1.8597560976,2.1951219512,120.5975880482,-78.5984280314,-79.7984040319
48334344016,46575,5,0,9.1181152344,1.3876953125,-3.5840820313,1.3719512195,-2.0731707317,2.6524390244,120.5975880482,-78.5984280314,-79.7984040319
48334370030,46576,5,0,9.1468261719,1.1962890625,-3.5003417969,0.8231707317,-1.7378048780,2.6219512195,120.5975880482,-78.5984280314,-79.7984040319
48334405195,46577,5,0,9.2186035156,1.4092285156,-3.5529785156,2.3475609756,-0.7926829268,2.1646341463,115.1976960461,-85.1982960341,-91.1981760365
48334425226,46578,5,0,9.1731445313,1.3087402344,-3.5338378906,1.0975609756,0.0609756098,-0.2134146341,115.1976960461,-85.1982960341,-91.1981760365
48334459010,46579,5,0,9.1468261719,1.3709472656,-3.5625488281,1.2804878049,0.5487804878,-0.8841463415,115.1976960461,-85.1982960341,-91.1981760365
48334487928,46580,5,0,9.1085449219,1.4140136719,-3.5481933594,0.4573170732,1.0365853659,-0.5182926829,115.1976960461,-85.1982960341,-91.1981760365
48334521452,46581,5,0,9.1420410156,1.3230957031,-3.4692382813,-0.5182926829,1.1280487805,-0.3353658537,121.1975760485,-81.5983680326,-83.9983200336
48334550397,46582,5,0,9.1492187500,1.3900878906,-3.4979492188,-0.1219512195,1.4634146341,-0.0914634146,121.1975760485,-81.5983680326,-83.9983200336
48334581636,46583,5,0,9.1659667969,1.2943847656,-3.4788085938,-0.3048780488,1.7073170732,-0.6707317073,121.1975760485,-81.5983680326,-83.9983200336
48334619031,46584,5,0,9.1157226563,1.5097167969,-3.4931640625,0.5182926829,1.6768292683,-0.5792682927,121.1975760485,-81.5983680326,-83.9983200336
48334644200,46585,5,0,9.1898925781,1.4355468750,-3.4500976563,-0.9756097561,1.3109756098,-0.9451219512,120.5975880482,-83.3983320334,-90.5981880362
48334699093,46586,5,0,9.1563964844,1.4499023438,-3.3998535156,-1.5548780488,1.6463414634,0.0304878049,120.5975880482,-83.3983320334,-90.5981880362
48334701330,46587,5,0,9.1372558594,1.4235839844,-3.3926757813,-1.7378048780,1.5853658537,0.7317073171,120.5975880482,-83.3983320334,-90.5981880362
48334742764,46588,5,0,9.1755371094,1.4211914063,-3.3998535156,-1.2804878049,1.1585365854,0.3048780488,120.5975880482,-83.3983320334,-90.5981880362
48334772711,46589,5,0,9.1875000000,1.3853027344,-3.3663574219,-0.5792682927,1.3109756098,-0.3353658537,116.9976600468,-82.1983560329,-88.1982360353
48334797805,46590,5,0,9.1468261719,1.4738281250,-3.3974609375,0.7317073171,1.3109756098,-0.6402439024,116.9976600468,-82.1983560329,-88.1982360353
48334836432,46591,5,0,9.1372558594,1.4140136719,-3.3974609375,1.0975609756,0.9146341463,-0.5792682927,116.9976600468,-82.1983560329,-88.1982360353
48334873922,46592,5,0,9.1563964844,1.3446289063,-3.4189941406,1.7987804878,0.6097560976,0.2743902439,116.9976600468,-82.1983560329,-88.1982360353
48334900791,46593,5,0,9.1635742188,1.3709472656,-3.4070312500,2.6829268293,0.5487804878,1.4024390244,119.3976120478,-82.1983560329,-84.5983080338
48334929042,46594,5,0,9.1659667969,1.5838867188,-3.5218750000,2.7134146341,0.3658536585,1.3109756098,119.3976120478,-82.1983560329,-84.5983080338
48334956591,46595,5,0,9.1659667969,1.4331542969,-3.5099121094,-0.0914634146,-0.2439024390,0.2743902439,119.3976120478,-82.1983560329,-84.5983080338
48334994055,46596,5,0,9.1037597656,1.5168945313,-3.4788085938,-1.5243902439,-0.7621951220,1.0060975610,119.3976120478,-82.1983560329,-84.5983080338
48335022872,46597,5,0,9.0917968750,1.4355468750,-3.4500976563,-3.8109756098,-1.4939024390,1.2195121951,119.9976000480,-82.7983440331,-85.1982960341
48335051672,46598,5,0,9.1779296875,1.3613769531,-3.4692382813,-4.2073170732,-2.0121951220,1.0060975610,119.9976000480,-82.7983440331,-85.1982960341
48335085214,46599,5,0,9.1611816406,1.3302734375,-3.4596679688,-3.2012195122,-1.7987804878,-0.1829268293,119.9976000480,-82.7983440331,-85.1982960341
48335111752,46600,5,0,9.1396484375,1.2417480469,-3.4453125000,-1.3719512195,-1.4634146341,-1.3109756098,119.9976000480,-82.7983440331,-85.1982960341
48335150447,46601,5,0,9.1300781250,1.5121093750,-3.5003417969,1.2195121951,-1.2195121951,-1.7987804878,115.7976840463,-84.5983080338,-85.7982840343
48335179140,46602,5,0,9.0726562500,1.4738281250,-3.5170898438,0.7012195122,-1.0975609756,-1.8292682927,115.7976840463,-84.5983080338,-85.7982840343
48335210309,46603,5,0,9.0726562500,1.4738281250,-3.5170898438,0.7012195122,-1.0975609756,-1.8292682927,115.7976840463,-84.5983080338,-85.7982840343
48335240208,46604,5,0,9.0774414063,1.5145019531,-3.5410156250,0.7926829268,-1.0975609756,-0.4878048780,115.7976840463,-84.5983080338,-85.7982840343
48335269102,46605,5,0,9.1061523438,1.4403320313,-3.5338378906,0.1829268293,-1.3719512195,0.0304878049,113.3977320454,-78.5984280314,-88.1982360353
48335306478,46606,5,0,9.1324707031,1.4187988281,-3.5242675781,0.8536585366,-1.2804878049,-0.2134146341,113.3977320454,-78.5984280314,-88.1982360353
48335334054,46607,5,0,9.1037597656,1.4762207031,-3.5625488281,1.7073170732,-0.8536585366,-0.6707317073,113.3977320454,-78.5984280314,-88.1982360353
48335362809,46608,5,0,9.0798339844,1.5288574219,-3.5745117188,1.8902439024,-0.7621951220,-0.9146341463,113.3977320454,-78.5984280314,-88.1982360353
48335395279,46609,5,0,9.0774414063,1.5336425781,-3.5888671875,1.2500000000,-0.6707317073,-0.1829268293,116.3976720466,-81.5983680326,-85.1982960341
48335426614,46610,5,0,9.0367675781,1.4546875000,-3.5266601563,0.3048780488,-0.7012195122,0.8536585366,116.3976720466,-81.5983680326,-85.1982960341
48335461678,46611,5,0,9.1133300781,1.5958496094,-3.6080078125,0.0914634146,-0.7012195122,2.0121951220,116.3976720466,-81.5983680326,-85.1982960341
48335505604,46612,5,0,9.1109375000,1.5671386719,-3.6199707031,-1.4634146341,-0.9146341463,0.7926829268,116.3976720466,-81.5983680326,-85.1982960341
48335526546,46613,5,0,9.0535156250,1.4570800781,-3.6008300781,-2.5304878049,-1.0670731707,-0.4573170732,112.7977440451,-80.3983920322,-89.9982000360
48335553074,46614,5,0,9.0487304688,1.4929687500,-3.5888671875,-1.6158536585,-1.1280487805,-0.2439024390,112.7977440451,-80.3983920322,-89.9982000360
48335605052,46615,5,0,9.0894042969,1.3685546875,-3.5697265625,-0.8231707317,-1.0060975610,-0.1219512195,112.7977440451,-80.3983920322,-89.9982000360
48335624004,46616,5,0,9.1468261719,1.3422363281,-3.5912597656,1.4939024390,-0.2134146341,0.3353658537,112.7977440451,-80.3983920322,-89.9982000360
48335650645,46617,5,0,9.1300781250,1.2991699219,-3.6199707031,3.6585365854,0.7317073171,0.2743902439,116.9976600468,-82.1983560329,-85.7982840343
48335686727,46618,5,0,9.0678710938,1.5456054688,-3.6750000000,5.3353658537,1.1890243902,0.8231707317,116.9976600468,-82.1983560329,-85.7982840343
48335707692,46619,5,0,9.0463378906,1.6437011719,-3.6750000000,3.2621951220,0.8536585366,1.0365853659,116.9976600468,-82.1983560329,-85.7982840343
48335735342,46620,5,0,9.0463378906,1.5910644531,-3.6654296875,-1.0060975610,0.1524390244,1.6768292683,116.9976600468,-82.1983560329,-85.7982840343
48335772845,46621,5,0,9.0511230469,1.4666503906,-3.6773925781,-3.8109756098,-0.5182926829,1.9817073171,114.5977080458,-77.3984520310,-80.9983800324
48335802850,46622,5,0,9.0774414063,1.3565917969,-3.5888671875,-4.4817073171,-1.1280487805,1.0365853659,114.5977080458,-77.3984520310,-80.9983800324
48335841850,46623,5,0,9.0894042969,1.4283691406,-3.6295410156,-3.1097560976,-1.2195121951,0.1219512195,114.5977080458,-77.3984520310,-80.9983800324
48335870299,46624,5,0,9.0750488281,1.5121093750,-3.6558593750,-2.2560975610,-1.0365853659,-0.2439024390,114.5977080458,-77.3984520310,-80.9983800324
48335896324,46625,5,0,9.0606933594,1.4929687500,-3.6773925781,-1.9817073171,-0.7317073171,0.0609756098,122.3975520490,-82.7983440331,-86.3982720346
48335926751,46626,5,0,9.0870117188,1.4833984375,-3.6606445313,-1.4024390244,-0.2743902439,0.7012195122,122.3975520490,-82.7983440331,-86.3982720346
48335959262,46627,5,0,9.0774414063,1.3565917969,-3.6199707031,-0.7317073171,0.6707317073,1.0365853659,122.3975520490,-82.7983440331,-86.3982720346
48335996574,46628,5,0,9.1109375000,1.5145019531,-3.6965332031,1.3414634146,1.7073170732,1.4634146341,122.3975520490,-82.7983440331,-86.3982720346
48336024320,46629,5,0,9.1085449219,1.5097167969,-3.6702148438,1.0975609756,1.8597560976,-0.0304878049,115.7976840463,-78.5984280314,-85.7982840343
48336051685,46630,5,0,9.0535156250,1.5240722656,-3.6127929688,0.7621951220,1.9817073171,-0.3048780488,115.7976840463,-78.5984280314,-85.7982840343
48336084137,46631,5,0,8.9841308594,1.5097167969,-3.6367187500,0.4878048780,1.8292682927,0.6402439024,115.7976840463,-78.5984280314,-85.7982840343
48336140125,46632,5,0,9.0439453125,1.4187988281,-3.5984375000,0.0000000000,1.1585365854,1.0670731707,115.7976840463,-78.5984280314,-85.7982840343
48336154278,46633,5,0,9.0989746094,1.4714355469,-3.6271484375,0.8231707317,1.2500000000,1.4024390244,118.1976360473,-79.7984040319,-85.7982840343
48336186718,46634,5,0,9.0798339844,1.3948730469,-3.6295410156,0.6097560976,1.5243902439,1.1280487805,118.1976360473,-79.7984040319,-85.7982840343
48336214889,46635,5,0,9.0750488281,1.5791015625,-3.6391113281,1.1585365854,1.5548780488,1.4634146341,118.1976360473,-79.7984040319,-85.7982840343
48336241763,46636,5,0,9.1037597656,1.4331542969,-3.6151855469,-0.4268292683,1.4024390244,0.7317073171,118.1976360473,-79.7984040319,-85.7982840343
48336270315,46637,5,0,9.0894042969,1.4690429688,-3.6175781250,-0.7012195122,1.6768292683,1.4329268293,117.5976480470,-82.7983440331,-86.3982720346
48336310444,46638,5,0,9.0798339844,1.4403320313,-3.5697265625,-0.8841463415,1.6463414634,1.9817073171,117.5976480470,-82.7983440331,-86.3982720346
48336335493,46639,5,0,9.1133300781,1.3900878906,-3.5840820313,-0.6707317073,1.4024390244,1.5243902439,117.5976480470,-82.7983440331,-86.3982720346
48336362304,46640,5,0,9.0702636719,1.4068359375,-3.6175781250,-0.0914634146,1.1890243902,1.2195121951,117.5976480470,-82.7983440331,-86.3982720346
48336396573,46641,5,0,9.0559082031,1.4570800781,-3.6104003906,0.3353658537,0.7317073171,1.2804878049,119.9976000480,-82.7983440331,-85.1982960341
48336423178,46642,5,0,9.0798339844,1.4379394531,-3.5769042969,-0.0914634146,0.3048780488,1.1890243902,119.9976000480,-82.7983440331,-85.1982960341
48336466694,46643,5,0,9.1013671875,1.4546875000,-3.6151855469,-0.3048780488,0.4878048780,1.4024390244,119.9976000480,-82.7983440331,-85.1982960341
48336492814,46644,5,0,9.1013671875,1.2824218750,-3.5625488281,-0.9451219512,0.9451219512,1.3414634146,119.9976000480,-82.7983440331,-85.1982960341
48336522740,46645,5,0,9.1324707031,1.5192871094,-3.6247558594,0.3963414634,1.6158536585,1.5853658537,119.9976000480,-80.3983920322,-81.5983680326
48336550854,46646,5,0,9.1324707031,1.3589843750,-3.5529785156,-1.0670731707,1.3414634146,-0.1219512195,119.9976000480,-80.3983920322,-81.5983680326
48336603980,46647,5,0,9.0846191406,1.4044433594,-3.5458007813,-0.6402439024,1.5853658537,0.2134146341,119.9976000480,-80.3983920322,-81.5983680326
48336615891,46648,5,0,9.0559082031,1.4451171875,-3.5338378906,-0.4573170732,1.5548780488,1.3719512195,119.9976000480,-80.3983920322,-81.5983680326
48336645688,46649,5,0,9.1372558594,1.3661621094,-3.5146972656,-0.8231707317,1.4329268293,1.8292682927,119.9976000480,-80.3983920322,-81.5983680326
48336676770,46650,5,0,9.1970703125,1.3637695313,-3.4931640625,0.2134146341,1.7987804878,1.7987804878,118.7976240475,-80.3983920322,-85.1982960341
48336710478,46651,5,0,9.1516113281,1.2752441406,-3.5123046875,1.0670731707,2.2256097561,1.2500000000,118.7976240475,-80.3983920322,-85.1982960341
48336739189,46652,5,0,9.1276855469,1.5695312500,-3.5960449219,2.5304878049,1.9817073171,1.6463414634,118.7976240475,-80.3983920322,-85.1982960341
48336775455,46653,5,0,9.1061523438,1.3278808594,-3.4979492188,-0.0304878049,1.3109756098,1.6768292683,118.7976240475,-80.3983920322,-85.1982960341
48336801711,46654,5,0,9.0678710938,1.4164062500,-3.5410156250,0.0609756098,0.7621951220,3.1402439024,118.7976240475,-79.1984160317,-86.3982720346
48336851900,46655,5,0,9.0630859375,1.3207031250,-3.5458007813,-0.8841463415,-0.1219512195,3.2621951220,118.7976240475,-79.1984160317,-86.3982720346
48336863362,46656,5,0,9.0630859375,1.3207031250,-3.5458007813,-0.8841463415,-0.1219512195,3.2621951220,118.7976240475,-79.1984160317,-86.3982720346
48336916850,46657,5,0,9.1372558594,1.3039550781,-3.5529785156,-0.6097560976,-1.0975609756,2.5304878049,118.7976240475,-79.1984160317,-86.3982720346
48336926641,46658,5,0,9.1683593750,1.2561035156,-3.5601562500,-0.2134146341,-1.1890243902,1.6158536585,118.1976360473,-77.3984520310,-83.3983320334
48336959061,46659,5,0,9.1205078125,1.3135253906,-3.5864746094,0.7926829268,-0.5487804878,0.9451219512,118.1976360473,-77.3984520310,-83.3983320334
48336989061,46660,5,0,9.0917968750,1.2800292969,-3.5864746094,0.8231707317,-0.3048780488,0.1524390244,118.1976360473,-77.3984520310,-83.3983320334
48337020394,46661,5,0,9.1348632813,1.3876953125,-3.6199707031,1.2500000000,-0.1219512195,0.1829268293,118.1976360473,-77.3984520310,-83.3983320334
48337052924,46662,5,0,9.1085449219,1.1891113281,-3.5912597656,0.3353658537,0.4268292683,0.0000000000,118.1976360473,-77.3984520310,-83.3983320334
48337085834,46663,5,0,9.1683593750,1.4618652344,-3.6367187500,1.5548780488,0.8536585366,0.2439024390,118.1976360473,-77.3984520310,-83.3983320334
48337109866,46664,5,0,9.1348632813,1.2800292969,-3.5792968750,-0.3963414634,0.6097560976,-1.3719512195,118.1976360473,-77.3984520310,-83.3983320334
48337156181,46665,5,0,9.0678710938,1.4164062500,-3.5792968750,-0.2439024390,0.5487804878,-0.9146341463,118.1976360473,-77.3984520310,-83.3983320334
48337178623,46666,5,0,9.0559082031,1.3900878906,-3.5697265625,-1.3414634146,0.0609756098,-0.3353658537,118.1976360473,-78.5984280314,-86.9982600348
48337208053,46667,5,0,9.1133300781,1.2800292969,-3.5410156250,-1.7073170732,-0.6402439024,-0.3658536585,118.1976360473,-78.5984280314,-86.9982600348
48337240481,46668,5,0,9.1468261719,1.3518066406,-3.5601562500,-0.2743902439,-0.4878048780,-0.3353658537,118.1976360473,-78.5984280314,-86.9982600348
48337269228,46669,5,0,9.1324707031,1.2824218750,-3.5936523438,0.2134146341,-0.2439024390,-0.8841463415,118.1976360473,-78.5984280314,-86.9982600348
48337304003,46670,5,0,9.0535156250,1.5671386719,-3.6558593750,1.1585365854,0.0000000000,-0.4573170732,118.1976360473,-83.3983320334,-89.3982120358
48337331636,46671,5,0,9.0774414063,1.3589843750,-3.5601562500,-1.0365853659,-0.3658536585,-0.7012195122,118.1976360473,-83.3983320334,-89.3982120358
48337362826,46672,5,0,9.1109375000,1.4546875000,-3.6223632813,-0.9451219512,-0.2743902439,0.1829268293,118.1976360473,-83.3983320334,-89.3982120358
48337410419,46673,5,0,9.0894042969,1.4187988281,-3.6438964844,-1.4329268293,0.0000000000,0.1219512195,118.1976360473,-83.3983320334,-89.3982120358
48337432983,46674,5,0,9.1085449219,1.4164062500,-3.6008300781,-1.1585365854,0.1219512195,-0.1219512195,113.9977200456,-76.7984640307,-89.9982000360
48337462988,46675,5,0,9.0678710938,1.3613769531,-3.6104003906,-0.8231707317,0.0609756098,-0.3048780488,113.9977200456,-76.7984640307,-89.9982000360
48337491519,46676,5,0,9.0606933594,1.3876953125,-3.6223632813,0.2743902439,-0.1829268293,-0.2743902439,113.9977200456,-76.7984640307,-89.9982000360
48337530266,46677,5,0,9.0870117188,1.3661621094,-3.6175781250,0.9756097561,-0.3658536585,-0.2439024390,113.9977200456,-76.7984640307,-89.9982000360
48337552675,46678,5,0,9.1085449219,1.4977539063,-3.6151855469,1.5548780488,0.0000000000,0.4573170732,114.5977080458,-77.3984520310,-85.7982840343
48337585518,46679,5,0,9.0583007813,1.3350585938,-3.6415039063,0.1829268293,0.5182926829,0.9451219512,114.5977080458,-77.3984520310,-85.7982840343
48337613909,46680,5,0,9.0989746094,1.6030273438,-3.7061035156,0.3658536585,0.8231707317,1.5853658537,114.5977080458,-77.3984520310,-85.7982840343
48337646514,46681,5,0,9.1061523438,1.3398437500,-3.6151855469,-2.5609756098,0.5792682927,-0.0914634146,114.5977080458,-77.3984520310,-85.7982840343
48337677997,46682,5,0,9.1157226563,1.4331542969,-3.5936523438,-1.7987804878,0.8231707317,0.0914634146,122.3975520490,-80.3983920322,-86.3982720346
48337709026,46683,5,0,9.0224121094,1.3781250000,-3.6056152344,-1.9512195122,1.0670731707,0.3963414634,122.3975520490,-80.3983920322,-86.3982720346
48337737886,46684,5,0,9.0750488281,1.3470214844,-3.6008300781,-1.5548780488,0.8536585366,0.5487804878,122.3975520490,-80.3983920322,-86.3982720346
48337772855,46685,5,0,9.1109375000,1.4259765625,-3.6056152344,-0.7317073171,1.0365853659,0.8841463415,122.3975520490,-80.3983920322,-86.3982720346
48337801530,46686,5,0,9.1157226563,1.3494140625,-3.5721191406,-0.7317073171,1.1280487805,0.3963414634,119.9976000480,-80.3983920322,-85.1982960341
48337832824,46687,5,0,9.0822265625,1.5384277344,-3.6558593750,0.1524390244,1.2195121951,0.3658536585,119.9976000480,-80.3983920322,-85.1982960341
48337872953,46688,5,0,9.1109375000,1.3565917969,-3.5816894531,-1.2195121951,1.0670731707,-0.2743902439,119.9976000480,-80.3983920322,-85.1982960341
48337896306,46689,5,0,9.0894042969,1.4427246094,-3.5888671875,-0.8841463415,1.4329268293,0.4878048780,119.9976000480,-80.3983920322,-85.1982960341
48337927039,46690,5,0,9.0439453125,1.4116210938,-3.6032226563,-1.3414634146,1.3719512195,0.6402439024,116.3976720466,-81.5983680326,-87.5982480350
48337957962,46691,5,0,9.0941894531,1.4164062500,-3.5912597656,-1.0975609756,0.8841463415,0.3963414634,116.3976720466,-81.5983680326,-87.5982480350
48337984865,46692,5,0,9.1013671875,1.4355468750,-3.6032226563,-0.9756097561,0.7317073171,0.1219512195,116.3976720466,-81.5983680326,-87.5982480350
48338043033,46693,5,0,9.0726562500,1.4977539063,-3.6080078125,-0.9451219512,0.6707317073,0.3963414634,116.3976720466,-81.5983680326,-87.5982480350
48338054139,46694,5,0,9.0559082031,1.4475097656,-3.5840820313,-1.7987804878,0.6402439024,0.7317073171,115.7976840463,-82.1983560329,-88.1982360353
48338085482,46695,5,0,9.1157226563,1.4953613281,-3.6151855469,-1.6158536585,0.7317073171,1.4024390244,115.7976840463,-82.1983560329,-88.1982360353
48338113928,46696,5,0,9.1013671875,1.2489257813,-3.5458007813,-2.1036585366,1.1890243902,1.5548780488,115.7976840463,-82.1983560329,-88.1982360353
48338148038,46697,5,0,9.1516113281,1.5599609375,-3.6510742188,0.1524390244,1.8292682927,1.7073170732,115.7976840463,-82.1983560329,-88.1982360353
48338180378,46698,5,0,9.1133300781,1.3613769531,-3.5314453125,-1.3109756098,1.7987804878,-0.2134146341,118.7976240475,-81.5983680326,-86.3982720346
48338209197,46699,5,0,9.1444335938,1.4833984375,-3.5481933594,-0.1524390244,1.9512195122,0.2439024390,118.7976240475,-81.5983680326,-86.3982720346
48338239223,46700,5,0,9.0726562500,1.4068359375,-3.5218750000,-0.5487804878,2.3170731707,0.8536585366,118.7976240475,-81.5983680326,-86.3982720346
48338275158,46701,5,0,9.1348632813,1.3326660156,-3.4788085938,-0.1219512195,2.2256097561,1.2804878049,118.7976240475,-81.5983680326,-86.3982720346
48338302153,46702,5,0,9.1444335938,1.4164062500,-3.4788085938,1.1890243902,2.3170731707,1.2195121951,116.9976600468,-80.9983800324,-85.7982840343
48338357708,46703,5,0,9.1276855469,1.3518066406,-3.4907714844,1.1890243902,2.0731707317,0.3048780488,116.9976600468,-80.9983800324,-85.7982840343
48338365586,46704,5,0,9.1300781250,1.5599609375,-3.5601562500,1.6158536585,1.7682926829,0.2134146341,116.9976600468,-80.9983800324,-85.7982840343
48338397716,46705,5,0,9.1300781250,1.3853027344,-3.4859863281,-0.4573170732,1.2500000000,-0.3353658537,116.9976600468,-80.9983800324,-85.7982840343
48338427042,46706,5,0,9.1252929688,1.4690429688,-3.4859863281,-0.5487804878,1.0975609756,0.2439024390,119.9976000480,-83.9983200336,-85.1982960341
48338456527,46707,5,0,9.1229003906,1.4092285156,-3.5123046875,-0.9146341463,0.8841463415,0.3353658537,119.9976000480,-83.9983200336,-85.1982960341
48338490287,46708,5,0,9.1587890625,1.4307617188,-3.4835937500,-0.7012195122,0.5792682927,0.0304878049,119.9976000480,-83.9983200336,-85.1982960341
48338522695,46709,5,0,9.1252929688,1.4475097656,-3.4812011719,-0.6707317073,0.5182926829,-0.1219512195,119.9976000480,-83.9983200336,-85.1982960341
48338551610,46710,5,0,9.1252929688,1.4475097656,-3.4812011719,-0.6707317073,0.5182926829,-0.1219512195,116.3976720466,-75.5984880302,-92.3981520370
48338590336,46711,5,0,9.1037597656,1.4977539063,-3.4907714844,-0.6402439024,0.3353658537,0.0304878049,116.3976720466,-75.5984880302,-92.3981520370
